file,read_count
../results/simdir/Salmonella_enterica_serovar_Dublin_CT_02021853_uid19467/19467_1.fq.gz,37867
../results/simdir/Listeria_monocytogenes_serotype_1_2b_SLCC2755_uid50379/50379_2.fq.gz,25105
../results/simdir/Listeria_monocytogenes_serotype_1_2b_SLCC2755_uid50379/50379_1.fq.gz,23133
../results/simdir/Yersinia_pestis_Pestoides_F_uid16700/16700_2.fq.gz,39073
../results/simdir/Yersinia_pestis_Pestoides_F_uid16700/16700_1.fq.gz,36316
../results/simdir/Bacillus_licheniformis_DSM_13_uid13082/13082_2.fq.gz,35198
../results/simdir/Bacillus_licheniformis_DSM_13_uid13082/13082_1.fq.gz,32465
../results/simdir/Escherichia_coli_KO11FL_uid33875/33875_1.fq.gz,38839
../results/simdir/Escherichia_coli_KO11FL_uid33875/33875_2.fq.gz,41890
../results/simdir/Salmonella_enterica_serovar_Pullorum_S06004_uid191133/191133_1.fq.gz,36006
../results/simdir/Salmonella_enterica_serovar_Pullorum_S06004_uid191133/191133_2.fq.gz,39004
../results/simdir/Escherichia_coli_BL21_DE3__uid28965/28965_1.fq.gz,34369
../results/simdir/Escherichia_coli_BL21_DE3__uid28965/28965_2.fq.gz,37337
../results/simdir/Salmonella_enterica_serovar_Agona_SL483_uid20063/20063_1.fq.gz,37085
../results/simdir/Salmonella_enterica_serovar_Agona_SL483_uid20063/20063_2.fq.gz,40244
../results/simdir/Clostridium_saccharolyticum_WM1_uid42097/42097_1.fq.gz,35982
../results/simdir/Clostridium_saccharolyticum_WM1_uid42097/42097_2.fq.gz,39292
../results/simdir/Yersinia_pestis_Angola_uid16067/16067_1.fq.gz,35757
../results/simdir/Yersinia_pestis_Angola_uid16067/16067_2.fq.gz,38607
../results/simdir/Clostridium_novyi_NT_uid16820/16820_1.fq.gz,19178
../results/simdir/Clostridium_novyi_NT_uid16820/16820_2.fq.gz,21343
../results/simdir/Pseudomonas_aeruginosa_c7447m_uid209859/209859_1.fq.gz,47011
../results/simdir/Pseudomonas_aeruginosa_c7447m_uid209859/209859_2.fq.gz,52797
../results/simdir/Escherichia_coli_IAI39_uid33411/33411_2.fq.gz,42088
../results/simdir/Escherichia_coli_IAI39_uid33411/33411_1.fq.gz,38666
../results/simdir/Bacillus_amyloliquefaciens_FZB42_uid13403/13403_2.fq.gz,32641
../results/simdir/Bacillus_amyloliquefaciens_FZB42_uid13403/13403_1.fq.gz,30351
../results/simdir/Clostridium_difficile_CD196_uid38037/38037_2.fq.gz,34475
../results/simdir/Clostridium_difficile_CD196_uid38037/38037_1.fq.gz,30310
../results/simdir/Pseudomonas_fluorescens_F113_uid76715/76715_2.fq.gz,57057
../results/simdir/Pseudomonas_fluorescens_F113_uid76715/76715_1.fq.gz,52367
../results/simdir/Bacillus_cereus_FRI_35_uid171769/171769_2.fq.gz,45275
../results/simdir/Bacillus_cereus_FRI_35_uid171769/171769_1.fq.gz,41466
../results/simdir/Bacillus_amyloliquefaciens_CC178_uid224754/224754_1.fq.gz,30198
../results/simdir/Bacillus_amyloliquefaciens_CC178_uid224754/224754_2.fq.gz,32875
../results/simdir/Escherichia_coli_B_REL606_uid18281/18281_2.fq.gz,38739
../results/simdir/Escherichia_coli_B_REL606_uid18281/18281_1.fq.gz,35650
../results/simdir/Staphylococcus_aureus_JH1_uid15758/15758_2.fq.gz,24899
../results/simdir/Staphylococcus_aureus_JH1_uid15758/15758_1.fq.gz,22354
../results/simdir/Staphylococcus_aureus_USA300_FPR3757_uid16313/16313_1.fq.gz,21898
../results/simdir/Staphylococcus_aureus_USA300_FPR3757_uid16313/16313_2.fq.gz,24336
../results/simdir/Shigella_sonnei_Ss046_uid13151/13151_1.fq.gz,38648
../results/simdir/Shigella_sonnei_Ss046_uid13151/13151_2.fq.gz,41770
../results/simdir/Bacillus_amyloliquefaciens_plantarum_UCMB5036_uid190092/190092_1.fq.gz,29787
../results/simdir/Bacillus_amyloliquefaciens_plantarum_UCMB5036_uid190092/190092_2.fq.gz,32470
../results/simdir/Pseudomonas_VLB120_uid178195/178195_1.fq.gz,45640
../results/simdir/Pseudomonas_VLB120_uid178195/178195_2.fq.gz,49554
../results/simdir/Bacillus_thuringiensis_Al_Hakam_uid18255/18255_2.fq.gz,44771
../results/simdir/Bacillus_thuringiensis_Al_Hakam_uid18255/18255_1.fq.gz,41095
../results/simdir/Staphylococcus_aureus_ST228_16035_uid71349/71349_1.fq.gz,20889
../results/simdir/Staphylococcus_aureus_ST228_16035_uid71349/71349_2.fq.gz,23491
../results/simdir/Salmonella_enterica_serovar_Gallinarum_RKS5078_uid72821/72821_1.fq.gz,35752
../results/simdir/Salmonella_enterica_serovar_Gallinarum_RKS5078_uid72821/72821_2.fq.gz,38501
../results/simdir/Escherichia_coli_P12b_uid59455/59455_1.fq.gz,37990
../results/simdir/Escherichia_coli_P12b_uid59455/59455_2.fq.gz,40919
../results/simdir/Bacillus_infantis_NRRL_B_14911_uid212797/212797_1.fq.gz,37803
../results/simdir/Bacillus_infantis_NRRL_B_14911_uid212797/212797_2.fq.gz,40734
../results/simdir/Clostridium_difficile_2007855_uid42471/42471_1.fq.gz,30712
../results/simdir/Clostridium_difficile_2007855_uid42471/42471_2.fq.gz,35167
../results/simdir/Clostridium_botulinum_A_ATCC_19397_uid19517/19517_1.fq.gz,29066
../results/simdir/Clostridium_botulinum_A_ATCC_19397_uid19517/19517_2.fq.gz,32781
../results/simdir/Staphylococcus_aureus_SA40_uid167373/167373_2.fq.gz,23199
../results/simdir/Staphylococcus_aureus_SA40_uid167373/167373_1.fq.gz,20855
../results/simdir/Escherichia_coli_O55_H7_CB9615_uid42729/42729_1.fq.gz,41958
../results/simdir/Escherichia_coli_O55_H7_CB9615_uid42729/42729_2.fq.gz,45455
../results/simdir/Bacillus_anthracis_Ames_0581_uid10784/10784_2.fq.gz,45971
../results/simdir/Bacillus_anthracis_Ames_0581_uid10784/10784_1.fq.gz,42288
../results/simdir/Pseudomonas_entomophila_L48_uid16800/16800_1.fq.gz,44438
../results/simdir/Pseudomonas_entomophila_L48_uid16800/16800_2.fq.gz,49384
../results/simdir/Pseudomonas_syringae_tomato_DC3000_uid359/359_1.fq.gz,50389
../results/simdir/Pseudomonas_syringae_tomato_DC3000_uid359/359_2.fq.gz,54078
../results/simdir/Yersinia_enterocolitica_8081_uid190/190_1.fq.gz,35230
../results/simdir/Yersinia_enterocolitica_8081_uid190/190_2.fq.gz,38093
../results/simdir/Clostridium_sticklandii_DSM_519_uid28575/28575_1.fq.gz,20413
../results/simdir/Clostridium_sticklandii_DSM_519_uid28575/28575_2.fq.gz,22461
../results/simdir/Escherichia_coli_DH1_uid30031/30031_1.fq.gz,35590
../results/simdir/Escherichia_coli_DH1_uid30031/30031_2.fq.gz,38536
../results/simdir/Escherichia_coli_K_12_substr__MG1655_uid225/225_2.fq.gz,37802
../results/simdir/Escherichia_coli_K_12_substr__MG1655_uid225/225_1.fq.gz,34946
../results/simdir/Staphylococcus_aureus_55_2053_uid34891/34891_2.fq.gz,23552
../results/simdir/Staphylococcus_aureus_55_2053_uid34891/34891_1.fq.gz,21166
../results/simdir/Bacillus_licheniformis_ATCC_14580_uid12388/12388_1.fq.gz,32625
../results/simdir/Bacillus_licheniformis_ATCC_14580_uid12388/12388_2.fq.gz,35434
../results/simdir/Escherichia_coli_UTI89_uid16259/16259_2.fq.gz,42922
../results/simdir/Escherichia_coli_UTI89_uid16259/16259_1.fq.gz,39700
../results/simdir/Bacillus_thuringiensis_serovar_chinensis_CT_43_uid43737/43737_1.fq.gz,47171
../results/simdir/Bacillus_thuringiensis_serovar_chinensis_CT_43_uid43737/43737_2.fq.gz,51512
../results/simdir/Shigella_flexneri_2002017_uid33639/33639_1.fq.gz,37477
../results/simdir/Shigella_flexneri_2002017_uid33639/33639_2.fq.gz,40565
../results/simdir/Bacillus_amyloliquefaciens_uid76795/76795_2.fq.gz,33256
../results/simdir/Bacillus_amyloliquefaciens_uid76795/76795_1.fq.gz,30412
../results/simdir/Salmonella_typhi_uid236/236_2.fq.gz,42719
../results/simdir/Salmonella_typhi_uid236/236_1.fq.gz,39547
../results/simdir/Staphylococcus_aureus_M013_uid78007/78007_1.fq.gz,21206
../results/simdir/Staphylococcus_aureus_M013_uid78007/78007_2.fq.gz,23549
../results/simdir/Escherichia_coli_O104_H4_2011C_3493_uid81095/81095_1.fq.gz,41903
../results/simdir/Escherichia_coli_O104_H4_2011C_3493_uid81095/81095_2.fq.gz,45366
../results/simdir/Salmonella_enterica_serovar_Typhi_P_stx_12_uid80939/80939_2.fq.gz,41191
../results/simdir/Salmonella_enterica_serovar_Typhi_P_stx_12_uid80939/80939_1.fq.gz,38115
../results/simdir/Escherichia_coli_ED1a_uid33409/33409_2.fq.gz,42512
../results/simdir/Escherichia_coli_ED1a_uid33409/33409_1.fq.gz,39150
../results/simdir/Pseudomonas_aeruginosa_B136_33_uid185969/185969_2.fq.gz,54538
../results/simdir/Pseudomonas_aeruginosa_B136_33_uid185969/185969_1.fq.gz,48174
../results/simdir/Clostridium_difficile_BI1_uid42469/42469_2.fq.gz,37518
../results/simdir/Clostridium_difficile_BI1_uid42469/42469_1.fq.gz,32920
../results/simdir/Listeria_monocytogenes_serotype_7_SLCC2482_uid50371/50371_1.fq.gz,22564
../results/simdir/Listeria_monocytogenes_serotype_7_SLCC2482_uid50371/50371_2.fq.gz,24943
../results/simdir/Pseudomonas_mendocina_NK_01_uid64797/64797_1.fq.gz,41347
../results/simdir/Pseudomonas_mendocina_NK_01_uid64797/64797_2.fq.gz,45665
../results/simdir/Salmonella_enterica_serovar_Typhimurium_uid40625/40625_1.fq.gz,36891
../results/simdir/Salmonella_enterica_serovar_Typhimurium_uid40625/40625_2.fq.gz,40164
../results/simdir/Pseudomonas_fluorescens_A506_uid67529/67529_2.fq.gz,50247
../results/simdir/Pseudomonas_fluorescens_A506_uid67529/67529_1.fq.gz,46007
../results/simdir/Staphylococcus_aureus_ED133_uid41277/41277_2.fq.gz,23851
../results/simdir/Staphylococcus_aureus_ED133_uid41277/41277_1.fq.gz,21731
../results/simdir/Clostridium_autoethanogenum_DSM_10061_uid219420/219420_2.fq.gz,36406
../results/simdir/Clostridium_autoethanogenum_DSM_10061_uid219420/219420_1.fq.gz,33170
../results/simdir/Escherichia_coli_KO11FL_uid62299/62299_2.fq.gz,41847
../results/simdir/Escherichia_coli_KO11FL_uid62299/62299_1.fq.gz,38682
../results/simdir/Clostridium_lentocellum_DSM_5427_uid41511/41511_2.fq.gz,39302
../results/simdir/Clostridium_lentocellum_DSM_5427_uid41511/41511_1.fq.gz,36385
../results/simdir/Staphylococcus_aureus_11819_97_uid78269/78269_2.fq.gz,24222
../results/simdir/Staphylococcus_aureus_11819_97_uid78269/78269_1.fq.gz,21877
../results/simdir/Listeria_monocytogenes_08_5923_uid36363/36363_2.fq.gz,25289
../results/simdir/Listeria_monocytogenes_08_5923_uid36363/36363_1.fq.gz,23293
../results/simdir/Clostridium_tetani_E88_uid81/81_1.fq.gz,21249
../results/simdir/Clostridium_tetani_E88_uid81/81_2.fq.gz,23815
../results/simdir/Listeria_monocytogenes_serotype_4b_LL195_uid179063/179063_2.fq.gz,24229
../results/simdir/Listeria_monocytogenes_serotype_4b_LL195_uid179063/179063_1.fq.gz,22104
../results/simdir/Clostridium_botulinum_A_uid193/193_2.fq.gz,33016
../results/simdir/Clostridium_botulinum_A_uid193/193_1.fq.gz,28756
../results/simdir/Escherichia_coli_IHE3034_uid43693/43693_1.fq.gz,39137
../results/simdir/Escherichia_coli_IHE3034_uid43693/43693_2.fq.gz,42774
../results/simdir/Escherichia_coli_HS_uid13959/13959_1.fq.gz,35944
../results/simdir/Escherichia_coli_HS_uid13959/13959_2.fq.gz,38670
../results/simdir/Escherichia_coli_O157H7_uid226/226_2.fq.gz,46922
../results/simdir/Escherichia_coli_O157H7_uid226/226_1.fq.gz,43244
../results/simdir/Listeria_monocytogenes_4b_F2365_uid85/85_1.fq.gz,22389
../results/simdir/Listeria_monocytogenes_4b_F2365_uid85/85_2.fq.gz,24186
../results/simdir/Salmonella_enterica_serovar_Typhimurium_14028S_uid33067/33067_1.fq.gz,38307
../results/simdir/Salmonella_enterica_serovar_Typhimurium_14028S_uid33067/33067_2.fq.gz,41465
../results/simdir/Escherichia_coli_0127_H6_E2348_69_uid32571/32571_2.fq.gz,41624
../results/simdir/Escherichia_coli_0127_H6_E2348_69_uid32571/32571_1.fq.gz,38187
../results/simdir/Staphylococcus_aureus_uid71279/71279_2.fq.gz,23904
../results/simdir/Staphylococcus_aureus_uid71279/71279_1.fq.gz,21233
../results/simdir/Bacillus_cereus_ZK_uid12468/12468_1.fq.gz,44735
../results/simdir/Bacillus_cereus_ZK_uid12468/12468_2.fq.gz,48501
../results/simdir/Pseudomonas_syringae_pv_B728a_uid323/323_2.fq.gz,50627
../results/simdir/Pseudomonas_syringae_pv_B728a_uid323/323_1.fq.gz,47074
../results/simdir/Yersinia_pestis_D182038_uid36545/36545_1.fq.gz,36772
../results/simdir/Yersinia_pestis_D182038_uid36545/36545_2.fq.gz,39579
../results/simdir/Staphylococcus_aureus_ST398_uid66999/66999_1.fq.gz,20640
../results/simdir/Staphylococcus_aureus_ST398_uid66999/66999_2.fq.gz,22913
../results/simdir/Escherichia_coli_c321D_uid215084/215084_2.fq.gz,38687
../results/simdir/Escherichia_coli_c321D_uid215084/215084_1.fq.gz,35927
../results/simdir/Listeria_monocytogenes_uid36361/36361_2.fq.gz,26109
../results/simdir/Listeria_monocytogenes_uid36361/36361_1.fq.gz,23922
../results/simdir/Bacillus_subtilis_BAB_1_uid192249/192249_2.fq.gz,33383
../results/simdir/Bacillus_subtilis_BAB_1_uid192249/192249_1.fq.gz,31213
../results/simdir/Bacillus_tusciae_DSM_2912_uid31345/31345_1.fq.gz,25683
../results/simdir/Bacillus_tusciae_DSM_2912_uid31345/31345_2.fq.gz,28100
../results/simdir/Salmonella_enterica_Paratypi_ATCC_9150_uid13086/13086_2.fq.gz,37788
../results/simdir/Salmonella_enterica_Paratypi_ATCC_9150_uid13086/13086_1.fq.gz,35358
../results/simdir/Bacillus_subtilis_BEST7613_uid183920/183920_2.fq.gz,61488
../results/simdir/Bacillus_subtilis_BEST7613_uid183920/183920_1.fq.gz,56949
../results/simdir/Clostridium_botulinum_E3_Alaska_E43_uid28855/28855_1.fq.gz,27374
../results/simdir/Clostridium_botulinum_E3_Alaska_E43_uid28855/28855_2.fq.gz,31199
../results/simdir/Escherichia_coli_DH1_uid52077/52077_2.fq.gz,37939
../results/simdir/Escherichia_coli_DH1_uid52077/52077_1.fq.gz,34646
../results/simdir/Staphylococcus_aureus_VC40_uid66591/66591_2.fq.gz,22780
../results/simdir/Staphylococcus_aureus_VC40_uid66591/66591_1.fq.gz,20440
../results/simdir/Escherichia_coli_ABU_83972_uid38725/38725_1.fq.gz,39563
../results/simdir/Escherichia_coli_ABU_83972_uid38725/38725_2.fq.gz,42921
../results/simdir/Clostridium_botulinum_H04402_065_uid61511/61511_1.fq.gz,29054
../results/simdir/Clostridium_botulinum_H04402_065_uid61511/61511_2.fq.gz,33365
../results/simdir/Bacillus_licheniformis_9945A_uid49115/49115_2.fq.gz,36484
../results/simdir/Bacillus_licheniformis_9945A_uid49115/49115_1.fq.gz,33776
../results/simdir/Salmonella_enterica_Choleraesuis_uid9618/9618_1.fq.gz,38120
../results/simdir/Salmonella_enterica_Choleraesuis_uid9618/9618_2.fq.gz,40873
../results/simdir/Pseudomonas_fluorescens_SBW25_uid31229/31229_1.fq.gz,50213
../results/simdir/Pseudomonas_fluorescens_SBW25_uid31229/31229_2.fq.gz,55627
../results/simdir/Bacillus_cereus_ATCC_10987_uid74/74_2.fq.gz,45265
../results/simdir/Bacillus_cereus_ATCC_10987_uid74/74_1.fq.gz,41816
../results/simdir/Clostridium_difficile_CF5_uid42465/42465_1.fq.gz,30755
../results/simdir/Clostridium_difficile_CF5_uid42465/42465_2.fq.gz,35184
../results/simdir/Pseudomonas_denitrificans_ATCC_13867_uid189431/189431_1.fq.gz,42832
../results/simdir/Pseudomonas_denitrificans_ATCC_13867_uid189431/189431_2.fq.gz,47820
../results/simdir/Clostridium_botulinum_F_230613_uid47575/47575_2.fq.gz,34010
../results/simdir/Clostridium_botulinum_F_230613_uid47575/47575_1.fq.gz,30007
../results/simdir/Escherichia_coli_W_uid62301/62301_1.fq.gz,38472
../results/simdir/Escherichia_coli_W_uid62301/62301_2.fq.gz,41623
../results/simdir/Listeria_monocytogenes_Clip81459_uid32207/32207_1.fq.gz,22426
../results/simdir/Listeria_monocytogenes_Clip81459_uid32207/32207_2.fq.gz,24341
../results/simdir/Bacillus_atrophaeus_1942_uid46075/46075_2.fq.gz,34782
../results/simdir/Bacillus_atrophaeus_1942_uid46075/46075_1.fq.gz,32309
../results/simdir/Staphylococcus_aureus_MSHR1132_uid62885/62885_2.fq.gz,23467
../results/simdir/Staphylococcus_aureus_MSHR1132_uid62885/62885_1.fq.gz,20824
../results/simdir/Francisella_noatunensis_orientalis_LADL_07_285A_uid210898/210898_1.fq.gz,14151
../results/simdir/Francisella_noatunensis_orientalis_LADL_07_285A_uid210898/210898_2.fq.gz,15569
../results/simdir/Pseudomonas_poae_RE_1_1_14_uid186492/186492_2.fq.gz,45937
../results/simdir/Pseudomonas_poae_RE_1_1_14_uid186492/186492_1.fq.gz,42178
../results/simdir/Salmonella_enterica_serovar_Gallinarum_Pullorum_CDC1983_67_uid173203/173203_2.fq.gz,38529
../results/simdir/Salmonella_enterica_serovar_Gallinarum_Pullorum_CDC1983_67_uid173203/173203_1.fq.gz,35600
../results/simdir/Bacillus_amyloliquefaciens_TA208_uid64581/64581_1.fq.gz,30535
../results/simdir/Bacillus_amyloliquefaciens_TA208_uid64581/64581_2.fq.gz,32808
../results/simdir/Pseudomonas_putida_H8234_uid202087/202087_1.fq.gz,52452
../results/simdir/Pseudomonas_putida_H8234_uid202087/202087_2.fq.gz,57192
../results/simdir/Pseudomonas_ND6_uid162897/162897_1.fq.gz,47778
../results/simdir/Pseudomonas_ND6_uid162897/162897_2.fq.gz,52366
../results/simdir/Francisella_cf__novicida_3523_uid62753/62753_1.fq.gz,14821
../results/simdir/Francisella_cf__novicida_3523_uid62753/62753_2.fq.gz,16318
../results/simdir/Salmonella_enterica_serovar_Typhimurium_U288_uid157919/157919_2.fq.gz,41991
../results/simdir/Salmonella_enterica_serovar_Typhimurium_U288_uid157919/157919_1.fq.gz,38762
../results/simdir/Pseudomonas_aeruginosa_PA7_uid16720/16720_2.fq.gz,55854
../results/simdir/Pseudomonas_aeruginosa_PA7_uid16720/16720_1.fq.gz,49309
../results/simdir/Pseudomonas_aeruginosa_PAO581_uid209856/209856_1.fq.gz,45627
../results/simdir/Pseudomonas_aeruginosa_PAO581_uid209856/209856_2.fq.gz,51418
../results/simdir/Escherichia_coli_NA114_uid66975/66975_1.fq.gz,38162
../results/simdir/Escherichia_coli_NA114_uid66975/66975_2.fq.gz,41422
../results/simdir/Staphylococcus_aureus_JKD6159_uid50759/50759_2.fq.gz,23894
../results/simdir/Staphylococcus_aureus_JKD6159_uid50759/50759_1.fq.gz,21618
../results/simdir/Bacillus_selenitireducens_MLS10_uid13376/13376_1.fq.gz,27571
../results/simdir/Bacillus_selenitireducens_MLS10_uid13376/13376_2.fq.gz,29976
../results/simdir/Listeria_innocua_uid86/86_2.fq.gz,26027
../results/simdir/Listeria_innocua_uid86/86_1.fq.gz,23915
../results/simdir/Bacillus_thuringiensis_konkukian_uid10877/10877_2.fq.gz,44610
../results/simdir/Bacillus_thuringiensis_konkukian_uid10877/10877_1.fq.gz,40720
../results/simdir/Escherichia_coli_IAI1_uid33373/33373_1.fq.gz,35333
../results/simdir/Escherichia_coli_IAI1_uid33373/33373_2.fq.gz,38562
